source,metric,value,context,run,seed,corrupt_source,lap_n,depression_strength,strictness,hold_off,batch_size,noise_level,n_corrupt_sources
2.0,auc_precision_recall_curve,0.9595234202779885,validation,8,256,False,25,1.0,0.8,0,64,0.5,4
3.0,auc_precision_recall_curve,0.8989732936013204,validation,8,256,False,25,1.0,0.8,0,64,0.5,4
4.0,auc_precision_recall_curve,0.5655716964925087,validation,8,256,True,25,1.0,0.8,0,64,0.5,4
5.0,auc_precision_recall_curve,0.9029654661504711,validation,8,256,False,25,1.0,0.8,0,64,0.5,4
6.0,auc_precision_recall_curve,0.8841900922004132,validation,8,256,False,25,1.0,0.8,0,64,0.5,4
7.0,auc_precision_recall_curve,0.5793474979111931,validation,8,256,True,25,1.0,0.8,0,64,0.5,4
8.0,auc_precision_recall_curve,0.4593396017813968,validation,8,256,True,25,1.0,0.8,0,64,0.5,4
9.0,auc_precision_recall_curve,0.9582505167413482,validation,8,256,False,25,1.0,0.8,0,64,0.5,4
10.0,auc_precision_recall_curve,0.9264820997213863,validation,8,256,False,25,1.0,0.8,0,64,0.5,4
11.0,auc_precision_recall_curve,0.48403103666092495,validation,8,256,True,25,1.0,0.8,0,64,0.5,4
0.0,auc_precision_recall_curve,0.872017670671656,validation,9,512,False,25,1.0,0.8,0,64,0.5,4
1.0,auc_precision_recall_curve,0.8590088252451786,validation,9,512,False,25,1.0,0.8,0,64,0.5,4
2.0,auc_precision_recall_curve,0.9832451327183993,validation,9,512,False,25,1.0,0.8,0,64,0.5,4
3.0,auc_precision_recall_curve,0.8763287954476748,validation,9,512,False,25,1.0,0.8,0,64,0.5,4
4.0,auc_precision_recall_curve,0.5549182645282327,validation,9,512,True,25,1.0,0.8,0,64,0.5,4
5.0,auc_precision_recall_curve,0.9314971173655217,validation,9,512,False,25,1.0,0.8,0,64,0.5,4
6.0,auc_precision_recall_curve,0.9480002136374381,validation,9,512,False,25,1.0,0.8,0,64,0.5,4
7.0,auc_precision_recall_curve,0.4682821205069394,validation,9,512,True,25,1.0,0.8,0,64,0.5,4
8.0,auc_precision_recall_curve,0.5969973684408305,validation,9,512,True,25,1.0,0.8,0,64,0.5,4
9.0,auc_precision_recall_curve,0.9198872535369904,validation,9,512,False,25,1.0,0.8,0,64,0.5,4
10.0,auc_precision_recall_curve,0.9457388488847057,validation,9,512,False,25,1.0,0.8,0,64,0.5,4
11.0,auc_precision_recall_curve,0.49070183708693715,validation,9,512,True,25,1.0,0.8,0,64,0.5,4
0.0,auc_precision_recall_curve,0.882365301246334,validation,10,1024,False,25,1.0,0.8,0,64,0.5,4
1.0,auc_precision_recall_curve,0.8757306362611724,validation,10,1024,False,25,1.0,0.8,0,64,0.5,4
2.0,auc_precision_recall_curve,0.9700318793252358,validation,10,1024,False,25,1.0,0.8,0,64,0.5,4
3.0,auc_precision_recall_curve,0.8910104981141055,validation,10,1024,False,25,1.0,0.8,0,64,0.5,4
4.0,auc_precision_recall_curve,0.45189383607158085,validation,10,1024,True,25,1.0,0.8,0,64,0.5,4
5.0,auc_precision_recall_curve,0.920332886754732,validation,10,1024,False,25,1.0,0.8,0,64,0.5,4
6.0,auc_precision_recall_curve,0.8899483894750041,validation,10,1024,False,25,1.0,0.8,0,64,0.5,4
7.0,auc_precision_recall_curve,0.5496602381653091,validation,10,1024,True,25,1.0,0.8,0,64,0.5,4
8.0,auc_precision_recall_curve,0.5310707287444538,validation,10,1024,True,25,1.0,0.8,0,64,0.5,4
9.0,auc_precision_recall_curve,0.8168173155844983,validation,10,1024,False,25,1.0,0.8,0,64,0.5,4
10.0,auc_precision_recall_curve,0.8355914651898233,validation,10,1024,False,25,1.0,0.8,0,64,0.5,4
11.0,auc_precision_recall_curve,0.4117049463654487,validation,10,1024,True,25,1.0,0.8,0,64,0.5,4
,accuracy_score,0.8161616161616162,test,1,2,,25,1.0,0.8,0,64,0.5,4
,recall_score,0.9036544850498339,test,1,2,,25,1.0,0.8,0,64,0.5,4
,precision_score,0.7465690759377859,test,1,2,,25,1.0,0.8,0,64,0.5,4
,f1_score,0.8176352705410821,test,1,2,,25,1.0,0.8,0,64,0.5,4
,accuracy_score,0.8136363636363636,test,2,4,,25,1.0,0.8,0,64,0.5,4
,recall_score,0.8748615725359912,test,2,4,,25,1.0,0.8,0,64,0.5,4
,precision_score,0.7552581261950286,test,2,4,,25,1.0,0.8,0,64,0.5,4
,f1_score,0.8106721395587481,test,2,4,,25,1.0,0.8,0,64,0.5,4
,accuracy_score,0.8181818181818182,test,3,8,,25,1.0,0.8,0,64,0.5,4
,recall_score,0.832779623477298,test,3,8,,25,1.0,0.8,0,64,0.5,4
,precision_score,0.7825182101977107,test,3,8,,25,1.0,0.8,0,64,0.5,4
,f1_score,0.8068669527896998,test,3,8,,25,1.0,0.8,0,64,0.5,4
,accuracy_score,0.8146464646464646,test,4,16,,25,1.0,0.8,0,64,0.5,4
,recall_score,0.8803986710963455,test,4,16,,25,1.0,0.8,0,64,0.5,4
,precision_score,0.75426944971537,test,4,16,,25,1.0,0.8,0,64,0.5,4
,f1_score,0.8124680633622893,test,4,16,,25,1.0,0.8,0,64,0.5,4
,accuracy_score,0.8237373737373738,test,5,32,,25,1.0,0.8,0,64,0.5,4
,recall_score,0.8947951273532669,test,5,32,,25,1.0,0.8,0,64,0.5,4
,precision_score,0.7608286252354048,test,5,32,,25,1.0,0.8,0,64,0.5,4
,f1_score,0.8223918575063615,test,5,32,,25,1.0,0.8,0,64,0.5,4
,accuracy_score,0.8156565656565656,test,6,64,,25,1.0,0.8,0,64,0.5,4
,recall_score,0.8947951273532669,test,6,64,,25,1.0,0.8,0,64,0.5,4
,precision_score,0.7495361781076066,test,6,64,,25,1.0,0.8,0,64,0.5,4
,f1_score,0.8157496214033315,test,6,64,,25,1.0,0.8,0,64,0.5,4
,accuracy_score,0.8181818181818182,test,7,128,,25,1.0,0.8,0,64,0.5,4
,recall_score,0.8981173864894795,test,7,128,,25,1.0,0.8,0,64,0.5,4
,precision_score,0.7516218721037998,test,7,128,,25,1.0,0.8,0,64,0.5,4
,f1_score,0.8183652875882946,test,7,128,,25,1.0,0.8,0,64,0.5,4
,accuracy_score,0.8202020202020202,test,8,256,,25,1.0,0.8,0,64,0.5,4
,recall_score,0.9058693244739756,test,8,256,,25,1.0,0.8,0,64,0.5,4
,precision_score,0.751147842056933,test,8,256,,25,1.0,0.8,0,64,0.5,4
,f1_score,0.821285140562249,test,8,256,,25,1.0,0.8,0,64,0.5,4
,accuracy_score,0.8136363636363636,test,9,512,,25,1.0,0.8,0,64,0.5,4
,recall_score,0.867109634551495,test,9,512,,25,1.0,0.8,0,64,0.5,4
,precision_score,0.7587209302325582,test,9,512,,25,1.0,0.8,0,64,0.5,4
,f1_score,0.8093023255813954,test,9,512,,25,1.0,0.8,0,64,0.5,4
,accuracy_score,0.8146464646464646,test,10,1024,,25,1.0,0.8,0,64,0.5,4
,recall_score,0.8815060908084164,test,10,1024,,25,1.0,0.8,0,64,0.5,4
,precision_score,0.7537878787878788,test,10,1024,,25,1.0,0.8,0,64,0.5,4
,f1_score,0.8126595201633486,test,10,1024,,25,1.0,0.8,0,64,0.5,4
,auc_precision_recall_curve,0.8572444363039797,test,1,2,,25,1.0,0.8,0,64,0.5,4
,auc_precision_recall_curve,0.859888712295516,test,2,4,,25,1.0,0.8,0,64,0.5,4
,auc_precision_recall_curve,0.8493828790256737,test,3,8,,25,1.0,0.8,0,64,0.5,4
,auc_precision_recall_curve,0.8422019248329677,test,4,16,,25,1.0,0.8,0,64,0.5,4
,auc_precision_recall_curve,0.8783175789502488,test,5,32,,25,1.0,0.8,0,64,0.5,4
,auc_precision_recall_curve,0.8441239956233453,test,6,64,,25,1.0,0.8,0,64,0.5,4
,auc_precision_recall_curve,0.8624919869155225,test,7,128,,25,1.0,0.8,0,64,0.5,4
,auc_precision_recall_curve,0.8640650135876973,test,8,256,,25,1.0,0.8,0,64,0.5,4
,auc_precision_recall_curve,0.8407600483425957,test,9,512,,25,1.0,0.8,0,64,0.5,4
,auc_precision_recall_curve,0.8511957718209173,test,10,1024,,25,1.0,0.8,0,64,0.5,4
